timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0.0,0.4157320261001587,0.5190285444259644,-0.22330418229103088,0.999929666519165,0.418287068605423,0.5140706300735474,-0.19329100847244263,0.9999082088470459,0.42152199149131775,0.5143102407455444,-0.19333416223526,0.9998936653137207,0.4245322644710541,0.5144844651222229,-0.19337159395217896,0.9999010562896729,0.40868130326271057,0.5140916109085083,-0.20467868447303772,0.9998776912689209,0.40551355481147766,0.5144010782241821,-0.2047114372253418,0.999876856803894,0.4025552570819855,0.5146714448928833,-0.20474979281425476,0.9998708963394165,0.4271724224090576,0.5189367532730103,-0.026008302345871925,0.9998325109481812,0.3988484740257263,0.5203235149383545,-0.07752703875303268,0.999826967716217,0.42417553067207336,0.5267979502677917,-0.1608615219593048,0.9999301433563232,0.4097522795200348,0.5270551443099976,-0.17574216425418854,0.9999195337295532,0.48241910338401794,0.554787278175354,0.0619458369910717,0.9999486207962036,0.36941060423851013,0.5645555853843689,-0.0796770229935646,0.9999114274978638,0.5257825255393982,0.5968534350395203,-0.08804899454116821,0.9394755363464355,0.355083703994751,0.6142154932022095,-0.30362847447395325,0.995274007320404,0.5592212677001953,0.6170231103897095,-0.46435052156448364,0.9846788644790649,0.41787829995155334,0.6279897093772888,-0.5706912875175476,0.9947776794433594,0.5836672782897949,0.6293209195137024,-0.5452463626861572,0.9779667854309082,0.4322967529296875,0.6344857811927795,-0.6426125168800354,0.9882285594940186,0.5814867615699768,0.6291712522506714,-0.576565146446228,0.9809858202934265,0.44146937131881714,0.6297778487205505,-0.6417242288589478,0.9876437187194824,0.5722700953483582,0.6261060237884521,-0.48888978362083435,0.9744057059288025,0.4398365616798401,0.6277062892913818,-0.5746066570281982,0.9777072668075562,0.48665323853492737,0.6669232845306396,0.03301360830664635,0.9999686479568481,0.4111380875110626,0.6703746318817139,-0.03292189911007881,0.9999254941940308,0.5580587387084961,0.723845899105072,-0.22346022725105286,0.990770697593689,0.3426627516746521,0.741804838180542,-0.07494666427373886,0.9927428960800171,0.5556443333625793,0.809695839881897,0.040369823575019836,0.9799122214317322,0.27005237340927124,0.8053886890411377,0.17609107494354248,0.9896196722984314,0.5330509543418884,0.8220487236976624,0.059144213795661926,0.9424470663070679,0.2674314081668854,0.8136943578720093,0.1934497207403183,0.8335686326026917,0.6025815010070801,0.8361639380455017,-0.10396666079759598,0.9707427024841309,0.26125767827033997,0.8335329294204712,0.01955370232462883,0.9729943871498108
0.03333333333333333,0.3779206871986389,0.5236470699310303,-0.23239757120609283,0.999920129776001,0.3827906548976898,0.517711341381073,-0.22224420309066772,0.9998795986175537,0.3866729438304901,0.517480731010437,-0.2222575694322586,0.9998700022697449,0.39044761657714844,0.5172232985496521,-0.22231470048427582,0.9998753070831299,0.3745441138744354,0.5189263820648193,-0.21823738515377045,0.9998336434364319,0.37275391817092896,0.5195539593696594,-0.2182881236076355,0.9998447299003601,0.3711000978946686,0.5201265811920166,-0.21838565170764923,0.9998253583908081,0.40063831210136414,0.5204265713691711,-0.12090782076120377,0.9997894763946533,0.37878310680389404,0.5244300961494446,-0.10107721388339996,0.9997294545173645,0.3953942358493805,0.5304081439971924,-0.18967081606388092,0.9999139308929443,0.3824580907821655,0.5322587490081787,-0.18534506857395172,0.9998789429664612,0.474854975938797,0.5533986687660217,-0.0001157160586444661,0.9999509453773499,0.36586299538612366,0.5654645562171936,-0.09058455377817154,0.9998961687088013,0.5225978493690491,0.5968906283378601,0.031711138784885406,0.9427992105484009,0.3642454147338867,0.6149066686630249,-0.25151878595352173,0.989762544631958,0.5678433775901794,0.6274927854537964,-0.10370954871177673,0.9848498106002808,0.4275355935096741,0.6283048391342163,-0.5435846447944641,0.9916430115699768,0.5934873223304749,0.6376562714576721,-0.13931617140769958,0.9776938557624817,0.44095736742019653,0.6345726847648621,-0.6164306998252869,0.9843853116035461,0.591730535030365,0.6382771134376526,-0.19043946266174316,0.9807166457176208,0.4472346007823944,0.6297099590301514,-0.628699004650116,0.9838442206382751,0.5821366310119629,0.6357209086418152,-0.1264684498310089,0.974101185798645,0.4444901645183563,0.6276884078979492,-0.5549944043159485,0.9716651439666748,0.4852880835533142,0.6665704250335693,0.03249932453036308,0.9999687671661377,0.40909403562545776,0.6697881817817688,-0.0324787013232708,0.9999262690544128,0.5580594539642334,0.7284792065620422,-0.12091878056526184,0.9910695552825928,0.34426283836364746,0.7412667870521545,-0.08265922218561172,0.9931195974349976,0.5698684453964233,0.8088679909706116,0.2021668702363968,0.9810514450073242,0.2717639207839966,0.8060773015022278,0.1610974818468094,0.9903147220611572,0.5545504689216614,0.8181585669517517,0.22634728252887726,0.9434978365898132,0.26833418011665344,0.8138182163238525,0.17944468557834625,0.8431693315505981,0.6076118350028992,0.8359067440032959,0.06881160289049149,0.9715822339057922,0.2646717429161072,0.8335487842559814,0.015914103016257286,0.9746726155281067
0.06666666666666667,0.35737884044647217,0.5265800952911377,-0.17348438501358032,0.9999071359634399,0.35813966393470764,0.5219445824623108,-0.17094726860523224,0.9998374581336975,0.36085042357444763,0.5215684175491333,-0.17096813023090363,0.9998362064361572,0.3635709881782532,0.5211413502693176,-0.1710190325975418,0.9998435974121094,0.3541916310787201,0.5235028862953186,-0.15933053195476532,0.9997573494911194,0.354083389043808,0.5242366194725037,-0.15936718881130219,0.9997836947441101,0.3539591431617737,0.5249509811401367,-0.15944066643714905,0.9997419714927673,0.3784615099430084,0.5235337018966675,-0.08884447067975998,0.9997493624687195,0.36407676339149475,0.5291561484336853,-0.048357490450143814,0.9995320439338684,0.3752115070819855,0.5324926376342773,-0.14323262870311737,0.9998925924301147,0.36810019612312317,0.5352648496627808,-0.12843915820121765,0.9997929334640503,0.46227702498435974,0.5489889979362488,0.0024464144371449947,0.9999546408653259,0.36443138122558594,0.56622314453125,-0.03548041358590126,0.9998627305030823,0.5193445682525635,0.5936291217803955,0.016012711450457573,0.9468393325805664,0.371427446603775,0.6139997839927673,-0.19117562472820282,0.9651081562042236,0.5712977647781372,0.6301373243331909,-0.09926209598779678,0.9855973124504089,0.4154115915298462,0.6270231008529663,-0.497113436460495,0.9808340668678284,0.5970202088356018,0.6395004987716675,-0.13148140907287598,0.9783933162689209,0.42678117752075195,0.6345052123069763,-0.568484902381897,0.97279292345047,0.5950751900672913,0.6411034464836121,-0.178139790892601,0.9813356399536133,0.4320484399795532,0.6295669078826904,-0.5872870683670044,0.9730034470558167,0.5856195092201233,0.6387122273445129,-0.11998491734266281,0.9749263525009155,0.43001049757003784,0.6271020174026489,-0.5141651630401611,0.9576500654220581,0.483890175819397,0.6618883609771729,0.01682775281369686,0.9999657273292542,0.409872829914093,0.6664993166923523,-0.016979459673166275,0.9999173879623413,0.5498161315917969,0.7300494313240051,-0.09103048592805862,0.9912970662117004,0.34990864992141724,0.739949107170105,-0.09276369214057922,0.9932762980461121,0.5852264761924744,0.8088457584381104,0.169009730219841,0.9820501208305359,0.2795335352420807,0.8087443709373474,0.10925551503896713,0.990809977054596,0.5730880498886108,0.8173063397407532,0.18592333793640137,0.9368157982826233,0.27568694949150085,0.8165993094444275,0.12355814129114151,0.8475433588027954,0.6099425554275513,0.8358334302902222,0.017862746492028236,0.9721150398254395,0.26829683780670166,0.8340490460395813,-0.035568464547395706,0.9760591387748718
0.1,0.3400931656360626,0.5320294499397278,-0.11802253127098083,0.9999004006385803,0.3410356044769287,0.5266023278236389,-0.1189623549580574,0.99981290102005,0.34397396445274353,0.5256344676017761,-0.11899252980947495,0.9998149871826172,0.34707745909690857,0.5246580839157104,-0.11902457475662231,0.9998230934143066,0.33784055709838867,0.529026210308075,-0.09802453964948654,0.9997116327285767,0.33829426765441895,0.5297552347183228,-0.09805729985237122,0.9997423887252808,0.33877965807914734,0.5304461717605591,-0.0981057733297348,0.999695360660553,0.36568841338157654,0.5256315469741821,-0.07348670065402985,0.9997293949127197,0.351570188999176,0.5331746935844421,0.02687009796500206,0.9993773102760315,0.3584502339363098,0.5352310538291931,-0.09598516672849655,0.9998756647109985,0.35362523794174194,0.5391940474510193,-0.06858532875776291,0.999717652797699,0.4552185535430908,0.5450049638748169,-0.007583802565932274,0.9999583959579468,0.3628719747066498,0.5671128630638123,0.06000155583024025,0.999836266040802,0.5145751237869263,0.5876725316047668,-0.017091188579797745,0.9512219429016113,0.3757120668888092,0.6137984395027161,-0.08697766065597534,0.9332524538040161,0.5701152086257935,0.6284824013710022,-0.1358564794063568,0.986659049987793,0.4099375307559967,0.6253235936164856,-0.3995453715324402,0.96846604347229,0.595485508441925,0.6381337642669678,-0.17085638642311096,0.9797321557998657,0.4222622513771057,0.6336822509765625,-0.46232759952545166,0.9593181610107422,0.5937767028808594,0.6397063136100769,-0.20703348517417908,0.9824823141098022,0.4272250831127167,0.628268301486969,-0.48267048597335815,0.9604449272155762,0.5845527648925781,0.637365996837616,-0.15164043009281158,0.9763184189796448,0.4248981177806854,0.6253907680511475,-0.4174993336200714,0.942681610584259,0.48374029994010925,0.6585169434547424,-0.01936606876552105,0.9999588131904602,0.41350582242012024,0.6642042398452759,0.019184207543730736,0.9999076724052429,0.5363712310791016,0.729517936706543,-0.09212446212768555,0.9903346300125122,0.3578994572162628,0.7398736476898193,-0.09078048914670944,0.9924061298370361,0.5852103233337402,0.8085435032844543,0.14084351062774658,0.9812077283859253,0.2892330586910248,0.8178565502166748,0.05668097361922264,0.9902623295783997,0.5824007987976074,0.8163420557975769,0.15132668614387512,0.9120697379112244,0.28695061802864075,0.8277532458305359,0.06436236947774887,0.844742476940155,0.6058188080787659,0.8344458937644958,-0.031153084710240364,0.9691977500915527,0.2751024067401886,0.8387743830680847,-0.08694685995578766,0.9753997921943665
0.13333333333333333,0.3425801396369934,0.5316639542579651,-0.14170005917549133,0.9998463988304138,0.3404918611049652,0.5271480083465576,-0.1387467086315155,0.999661386013031,0.3431551158428192,0.5262435674667358,-0.13878154754638672,0.9996759295463562,0.3458559811115265,0.5253273248672485,-0.1388101577758789,0.9997000098228455,0.33623337745666504,0.5299428701400757,-0.1260720044374466,0.9994761943817139,0.33585506677627563,0.5309712886810303,-0.12610040605068207,0.9995295405387878,0.33552926778793335,0.5319408178329468,-0.12617506086826324,0.999449610710144,0.36086857318878174,0.5269699096679688,-0.0755171999335289,0.9994924068450928,0.3459530770778656,0.5354730486869812,-0.010902986861765385,0.9987070560455322,0.3605945408344269,0.534963846206665,-0.11229029297828674,0.999769389629364,0.35432106256484985,0.5393213033676147,-0.09557761996984482,0.9993801116943359,0.4532373249530792,0.5440448522567749,-0.010849487967789173,0.9999608397483826,0.3617118299007416,0.5690588355064392,0.009864626452326775,0.9998090267181396,0.5108814835548401,0.5842462778091431,-0.036797959357500076,0.9537287354469299,0.3776256740093231,0.6140307784080505,-0.1189606711268425,0.9074950218200684,0.5632263422012329,0.6274393796920776,-0.21211886405944824,0.9869733452796936,0.4192165732383728,0.6273696422576904,-0.3866375684738159,0.9579460620880127,0.587108314037323,0.6380537152290344,-0.25661996006965637,0.9798227548599243,0.43451976776123047,0.6371768712997437,-0.4503280520439148,0.9486453533172607,0.5822969675064087,0.6386707425117493,-0.29444533586502075,0.9825322031974792,0.44020581245422363,0.6312405467033386,-0.46855485439300537,0.9502547383308411,0.573466956615448,0.6361197829246521,-0.23013538122177124,0.9763177633285522,0.436768501996994,0.6272544860839844,-0.4010450839996338,0.9292912483215332,0.48372939229011536,0.6581761240959167,-0.010530182160437107,0.9999504685401917,0.4167914390563965,0.6636191606521606,0.010392841883003712,0.9998995661735535,0.5262444019317627,0.7305871844291687,-0.07932551950216293,0.9839543104171753,0.36624106764793396,0.7390508651733398,-0.09639512002468109,0.9897112250328064,0.5832143425941467,0.8080945611000061,0.1298910677433014,0.9747797250747681,0.294671893119812,0.8161439895629883,0.050638481974601746,0.9881283044815063,0.5809221863746643,0.8157468438148499,0.14216400682926178,0.8848560452461243,0.2928771674633026,0.8253664374351501,0.05965455248951912,0.8350964188575745,0.6046845316886902,0.8296576142311096,-0.0220931563526392,0.9585734605789185,0.2756243348121643,0.8385206460952759,-0.09367034584283829,0.9723008871078491
0.16666666666666666,0.34131792187690735,0.5303464531898499,-0.07855519652366638,0.9997562766075134,0.3389546573162079,0.5269142389297485,-0.07589857280254364,0.9994096755981445,0.34137728810310364,0.5261751413345337,-0.07591521739959717,0.9994344711303711,0.34380799531936646,0.5253806710243225,-0.07593750953674316,0.9995065331459045,0.3352445960044861,0.5293752551078796,-0.06789485365152359,0.999147355556488,0.3349025249481201,0.5303682684898376,-0.0679352730512619,0.9992432594299316,0.3345136344432831,0.531312108039856,-0.06803639233112335,0.9991465210914612,0.3595832586288452,0.5270767211914062,-0.018462011590600014,0.9991636276245117,0.34507375955581665,0.535397469997406,0.021159108728170395,0.9979422688484192,0.35924917459487915,0.534694254398346,-0.051992084830999374,0.9995993971824646,0.35362154245376587,0.537983775138855,-0.04182520508766174,0.9988997578620911,0.4530546963214874,0.541615903377533,0.022295916453003883,0.9999628663063049,0.3609565496444702,0.5690075755119324,0.02064775675535202,0.9997865557670593,0.5078302621841431,0.5802386403083801,0.019240014255046844,0.9544913172721863,0.37839776277542114,0.6105785369873047,-0.13911046087741852,0.8822839856147766,0.5570204257965088,0.6254974603652954,-0.08305296301841736,0.9860290884971619,0.4203973412513733,0.6260907053947449,-0.4185851812362671,0.9389899373054504,0.5778288841247559,0.6360140442848206,-0.11447204649448395,0.9779521226882935,0.4353463649749756,0.63675457239151,-0.48426932096481323,0.9301093816757202,0.5734028816223145,0.6377869844436646,-0.1506853699684143,0.9808444976806641,0.4403335750102997,0.630660355091095,-0.4975208342075348,0.9324848651885986,0.5655692219734192,0.6356528401374817,-0.09874629229307175,0.9741498827934265,0.437054842710495,0.6267731785774231,-0.4321123957633972,0.9072333574295044,0.48375752568244934,0.6558054685592651,-0.00391124002635479,0.9999431371688843,0.4201083183288574,0.6611199975013733,0.0037752108182758093,0.9998882412910461,0.5207314491271973,0.7303658127784729,-0.10075950622558594,0.9779756665229797,0.3717850148677826,0.7384176850318909,-0.1169726550579071,0.9862505197525024,0.5832932591438293,0.8075233697891235,0.08520585298538208,0.9687306880950928,0.2957648038864136,0.8148609399795532,0.0269765704870224,0.9854923486709595,0.5879879593849182,0.8145273923873901,0.09312570095062256,0.8553441762924194,0.28995439410209656,0.8238200545310974,0.03612569719552994,0.8225870728492737,0.5991052985191345,0.8274934887886047,-0.06723739951848984,0.9475633502006531,0.2802545130252838,0.8376477360725403,-0.115472711622715,0.9681013226509094
0.2,0.3489176034927368,0.5303303003311157,-0.11498220264911652,0.9996093511581421,0.3467099964618683,0.526832640171051,-0.10863873362541199,0.999037504196167,0.3492741286754608,0.526037335395813,-0.10867659747600555,0.9990772008895874,0.35167577862739563,0.5252143144607544,-0.10871512442827225,0.9992231130599976,0.34199264645576477,0.5292931795120239,-0.1053287610411644,0.9986203908920288,0.34126755595207214,0.5301987528800964,-0.10537174344062805,0.9987727403640747,0.34044453501701355,0.5310947895050049,-0.1054852157831192,0.9986490607261658,0.364235520362854,0.5267043113708496,-0.027901306748390198,0.9986163973808289,0.3485036790370941,0.5348037481307983,-0.007510933093726635,0.9969258308410645,0.3661876916885376,0.5341678857803345,-0.07976111769676208,0.999377429485321,0.3596794903278351,0.5374346375465393,-0.07561631500720978,0.9982943534851074,0.4535907208919525,0.5402907133102417,0.03598935157060623,0.9999641180038452,0.36060672998428345,0.5688195824623108,-0.0023349944967776537,0.9997566342353821,0.5077599883079529,0.5790859460830688,0.039107952266931534,0.9543291330337524,0.3782908618450165,0.610703706741333,-0.1565013974905014,0.8714939951896667,0.5543057322502136,0.6249632239341736,-0.0835101455450058,0.9846343398094177,0.42405182123184204,0.6261338591575623,-0.4078461229801178,0.9293614029884338,0.5734389424324036,0.6358709931373596,-0.11690014600753784,0.9754278063774109,0.440322607755661,0.6366236209869385,-0.47371986508369446,0.919755756855011,0.569534182548523,0.6373007297515869,-0.15800313651561737,0.9786080121994019,0.44442591071128845,0.63060462474823,-0.4872676730155945,0.9225139617919922,0.5617353320121765,0.6351190805435181,-0.10175706446170807,0.9714456796646118,0.4405679702758789,0.626645028591156,-0.4201229512691498,0.8934733867645264,0.48364394903182983,0.6559791564941406,-0.001563020865432918,0.9999344348907471,0.4209076464176178,0.6601706147193909,0.0013298389967530966,0.9998706579208374,0.5200595855712891,0.7315384745597839,-0.08565881103277206,0.9689405560493469,0.3725705146789551,0.7383874654769897,-0.12786135077476501,0.982999324798584,0.5820938944816589,0.8093532919883728,0.09807676821947098,0.9615516662597656,0.2938616871833801,0.8140974640846252,0.026853255927562714,0.9828714728355408,0.5859740376472473,0.8157493472099304,0.10584830492734909,0.8316529393196106,0.2876203656196594,0.8231833577156067,0.03708421811461449,0.8099169731140137,0.5971370339393616,0.8282309770584106,-0.05513986945152283,0.9351273775100708,0.2814840078353882,0.8376737833023071,-0.11966469138860703,0.9635649919509888
0.23333333333333334,0.3498729169368744,0.5297422409057617,-0.0878983736038208,0.999478280544281,0.3545222580432892,0.5260895490646362,-0.08069366216659546,0.9987275004386902,0.3571518361568451,0.5253697633743286,-0.08075514435768127,0.9987896084785461,0.3594296872615814,0.5246277451515198,-0.08080817759037018,0.9989824295043945,0.3488894999027252,0.5284851789474487,-0.08100681006908417,0.9981842637062073,0.3479290306568146,0.5294122695922852,-0.08106004446744919,0.9983696341514587,0.34697699546813965,0.5303628444671631,-0.08117653429508209,0.998240053653717,0.36917832493782043,0.5263750553131104,0.00739577692002058,0.9981766939163208,0.3527182638645172,0.5345453023910522,0.008335663005709648,0.9963060021400452,0.36978715658187866,0.5341211557388306,-0.04917223006486893,0.9991742968559265,0.36334630846977234,0.5369383692741394,-0.04943329468369484,0.9978671073913574,0.4549162685871124,0.5392071008682251,0.08602851629257202,0.9999659657478333,0.36082908511161804,0.5681094527244568,0.013292512856423855,0.9997462034225464,0.5082380175590515,0.5803895592689514,0.08876095712184906,0.9556874632835388,0.3768535852432251,0.6109046339988708,-0.11207929998636246,0.873704731464386,0.5542176961898804,0.6247841715812683,-0.049090854823589325,0.9844626784324646,0.42380520701408386,0.6260496973991394,-0.34445929527282715,0.9292937517166138,0.5731021165847778,0.6356440782546997,-0.08667014539241791,0.9748026728630066,0.44056668877601624,0.6359483599662781,-0.4078851342201233,0.9184713363647461,0.5694814920425415,0.6369588375091553,-0.12875016033649445,0.9780450463294983,0.4442415237426758,0.6294645071029663,-0.42341554164886475,0.9211827516555786,0.5618728995323181,0.6347085237503052,-0.06870339810848236,0.9707708954811096,0.4405566453933716,0.6259679198265076,-0.356338769197464,0.8907224535942078,0.48368212580680847,0.6552765369415283,0.00577980000525713,0.999917209148407,0.42273613810539246,0.6591254472732544,-0.0058113462291657925,0.9998399615287781,0.5168290138244629,0.7314919233322144,-0.09438005834817886,0.9538999199867249,0.37546512484550476,0.7384767532348633,-0.15426118671894073,0.9771004915237427,0.5806804299354553,0.8113754987716675,0.058407362550497055,0.9484426975250244,0.29455530643463135,0.8136662244796753,-0.016485681757330894,0.9779228568077087,0.5827023983001709,0.8195719122886658,0.06368359178304672,0.8058494925498962,0.2884434759616852,0.8230485320091248,-0.00911380909383297,0.7942033410072327,0.5975213050842285,0.8289311528205872,-0.09944441169500351,0.9158769845962524,0.2876894772052765,0.8375182747840881,-0.17242437601089478,0.9549829959869385
0.26666666666666666,0.35406121611595154,0.5297531485557556,-0.07245567440986633,0.9994228482246399,0.3581647574901581,0.5259848237037659,-0.06409323215484619,0.9986163973808289,0.3607228994369507,0.5251834392547607,-0.0641399621963501,0.9986802339553833,0.36296117305755615,0.5243890285491943,-0.06418312340974808,0.998890221118927,0.3523321747779846,0.5284894704818726,-0.06470493972301483,0.9980255365371704,0.35115158557891846,0.5293574333190918,-0.06474286317825317,0.998228132724762,0.35004425048828125,0.5302566289901733,-0.06484302133321762,0.998107373714447,0.3725002706050873,0.5262030363082886,0.025882376357913017,0.9979487061500549,0.35542309284210205,0.5341820120811462,0.023996712639927864,0.9961013197898865,0.37293174862861633,0.533867597579956,-0.03364589065313339,0.9990429282188416,0.36412835121154785,0.536630392074585,-0.034457627683877945,0.9976564049720764,0.4559558928012848,0.539185643196106,0.10273953527212143,0.9999675750732422,0.36126455664634705,0.5665770769119263,0.024736657738685608,0.9997435808181763,0.5070376992225647,0.5817317962646484,0.10759108513593674,0.955319881439209,0.3765588104724884,0.6109029054641724,-0.10246062278747559,0.8774058222770691,0.5531432032585144,0.6246020793914795,-0.02505139820277691,0.9836744666099548,0.42355841398239136,0.6255932450294495,-0.32897210121154785,0.9304229021072388,0.5711513757705688,0.6354840397834778,-0.06161750480532646,0.9733215570449829,0.44029611349105835,0.6349237561225891,-0.392047256231308,0.9184533357620239,0.5681887865066528,0.6369335055351257,-0.10502944886684418,0.9767542481422424,0.44408196210861206,0.6284439563751221,-0.4044535756111145,0.9210960268974304,0.5604127645492554,0.634415864944458,-0.04544220492243767,0.9692323803901672,0.44050249457359314,0.6252135634422302,-0.33940601348876953,0.8896923661231995,0.4834756851196289,0.6538221836090088,0.008205589838325977,0.9999105334281921,0.42264193296432495,0.6572689414024353,-0.008183359168469906,0.9998243451118469,0.5172010660171509,0.7312530279159546,-0.09194549173116684,0.9439048171043396,0.37641847133636475,0.7358095645904541,-0.13538414239883423,0.9742628335952759,0.5800374746322632,0.8116981387138367,0.05240780860185623,0.942395031452179,0.29344943165779114,0.8134704828262329,0.010849976912140846,0.9760816097259521,0.5820261836051941,0.8199118375778198,0.05798005685210228,0.7897765040397644,0.28737133741378784,0.8229116797447205,0.019322747364640236,0.7857557535171509,0.5977926850318909,0.8293014168739319,-0.10648206621408463,0.9049181342124939,0.28538772463798523,0.8374767899513245,-0.13950099050998688,0.9506955146789551
0.3,0.3547963500022888,0.5349206328392029,-0.07776812463998795,0.9994038939476013,0.35917341709136963,0.5293183922767639,-0.071946881711483,0.9985498189926147,0.361907422542572,0.5280012488365173,-0.07199984043836594,0.9986045360565186,0.3643595278263092,0.526679277420044,-0.07204430550336838,0.9988054633140564,0.3524568974971771,0.5319286584854126,-0.06655507534742355,0.9979076981544495,0.3517404794692993,0.5323665142059326,-0.06658058613538742,0.9981105327606201,0.35083574056625366,0.5328036546707153,-0.0666835680603981,0.99800705909729,0.3734966516494751,0.5261244177818298,0.01356238778680563,0.9977291822433472,0.3557969629764557,0.5345605611801147,0.038966357707977295,0.9958862066268921,0.37381356954574585,0.5362207889556885,-0.0402880497276783,0.9989679455757141,0.3671228587627411,0.5390698909759521,-0.033026039600372314,0.9975752234458923,0.45670580863952637,0.5390308499336243,0.08934831619262695,0.9999696612358093,0.36220666766166687,0.5635843276977539,0.05431343987584114,0.9997586607933044,0.5036974549293518,0.5819642543792725,0.10118990391492844,0.9559757113456726,0.37528830766677856,0.6101510524749756,-0.05487198755145073,0.8805783987045288,0.5516251921653748,0.624574601650238,-0.024015504866838455,0.9834322929382324,0.42199936509132385,0.6248168349266052,-0.2818703353404999,0.9323770403862,0.568939745426178,0.6353181600570679,-0.059694867581129074,0.9729194641113281,0.4400377571582794,0.6336690783500671,-0.33938291668891907,0.9196223020553589,0.5664948225021362,0.6367770433425903,-0.10298720747232437,0.9764086008071899,0.44400840997695923,0.6272687911987305,-0.3547928035259247,0.9221535921096802,0.5585703253746033,0.6342288851737976,-0.04381599277257919,0.968764066696167,0.43968161940574646,0.6240994334220886,-0.29300016164779663,0.8906283378601074,0.48327720165252686,0.6530589461326599,0.0033259191550314426,0.9999052882194519,0.4226948916912079,0.6564703583717346,-0.0033289131242781878,0.9998171925544739,0.5179791450500488,0.7313231229782104,-0.10013442486524582,0.9316808581352234,0.3743942677974701,0.7359217405319214,-0.12767986953258514,0.9696071147918701,0.5794603824615479,0.8117726445198059,0.033178046345710754,0.9334312677383423,0.29366979002952576,0.813309907913208,0.009054521098732948,0.9734253287315369,0.5801615118980408,0.8203915953636169,0.03868395462632179,0.7703441977500916,0.30111661553382874,0.8265474438667297,0.016161715611815453,0.7792634963989258,0.5976002812385559,0.8289264440536499,-0.11869290471076965,0.8922810554504395,0.2844502031803131,0.837405800819397,-0.14177335798740387,0.945419192314148
